pricing_scenario,version,pricing_scenario_name,date,variable,EU,China,Others,India,Turkey,South Korea,United States,United Kingdom
default,v2,USD60/bbl (actual),2022-02-12,value_tonne,914576.8944905896,344229.50529649016,285860.8407731993,30539.25371428571,94262.99372745225,63323.16627571429,56208.53071428571,36339.632923628575
default,v2,USD60/bbl (actual),2022-02-13,value_tonne,947256.0840037388,338630.66404041165,284897.1485563314,20353.35714285714,106999.09032801185,71481.45006142858,63453.97407142857,38378.05683958071
default,v2,USD60/bbl (actual),2022-02-14,value_tonne,953767.1095214136,337268.33921290457,290788.11708742357,19216.85714285714,108996.9542142857,73717.19470428572,56282.192285714285,38567.97345231357
default,v2,USD60/bbl (actual),2022-02-15,value_tonne,951533.3361767235,319417.12492719025,283662.34251538286,26686.001571428573,111235.25878571428,68569.62913285715,69684.90792857143,40985.85882039071
default,v2,USD60/bbl (actual),2022-02-16,value_tonne,960121.0160514815,308054.02864147595,279683.86496187997,26686.001571428573,106991.81178571428,73598.27199000001,75987.81321428572,38578.26733012143
default,v2,USD60/bbl (actual),2022-02-17,value_tonne,942691.6783510279,313642.11128433316,287324.2929678321,28075.501571428573,109209.37942857142,74538.17895928571,69590.79707142858,40628.02185111929
default,v2,USD60/bbl (actual),2022-02-18,value_tonne,932127.1117608658,317218.44342719024,295789.69496935356,24168.073,110984.6382142857,94550.405745,72094.71214285714,40484.02101991143
default,v2,USD60/bbl (actual),2022-02-19,value_tonne,925102.9482449272,308935.18549861887,293650.49594908283,24168.073,115479.57999999997,94572.71467357142,67243.40400000001,34486.14162217
default,v2,USD60/bbl (actual),2022-02-20,value_tonne,896239.6724395686,308909.896641476,300020.0173936536,24168.073,110743.88371428571,105665.62310214285,67597.7802857143,28913.435432405717
default,v2,USD60/bbl (actual),2022-02-21,value_tonne,912784.22729638,317034.1252129046,312786.23782772216,24168.073,108514.52157142854,107802.91310214285,55199.132,27362.797061163576
default,v2,USD60/bbl (actual),2022-02-22,value_tonne,932825.7130912071,313266.1252129046,291103.16931152,24168.073,109183.26142857141,115589.31949,57507.74807142857,26676.137087523577
default,v2,USD60/bbl (actual),2022-02-23,value_tonne,972088.8854311265,325027.61309004744,287278.75350307854,31941.45335714286,112015.40471428572,129036.2512042857,62376.32464285714,34433.18594466643
default,v2,USD60/bbl (actual),2022-02-24,value_tonne,944514.3424448243,318189.76309004746,292405.86810612783,33935.23907142857,113121.28442857142,128355.83770428572,59705.53007142857,32173.43487323786
default,v2,USD60/bbl (actual),2022-02-25,value_tonne,938384.5478310528,316217.94544719026,291719.35123747285,33935.23907142857,110380.56364285713,118165.97927571427,60595.914500000006,31786.848016095
default,v2,USD60/bbl (actual),2022-02-26,value_tonne,934663.338943777,305486.82251861884,294070.6637325772,31348.024785714286,112570.55478571427,114061.14067357141,69080.99214285714,38731.54420674
default,v2,USD60/bbl (actual),2022-02-27,value_tonne,920140.7073235207,333077.16894719034,279930.3336097693,27019.524785714286,99812.41657142855,123414.66260214285,73200.62828571428,34697.80088581071
default,v2,USD60/bbl (actual),2022-02-28,value_tonne,950541.8923565123,333530.17251861887,274878.64202633855,24184.096214285713,107205.64985714284,125991.66624499999,76224.35185714286,34716.70777307786
default,v2,USD60/bbl (actual),2022-03-01,value_tonne,932157.3059249364,326352.3079844285,283065.93933219643,16714.951785714286,112707.94524506251,141735.48088785715,66174.72635714286,32298.822058792142
default,v2,USD60/bbl (actual),2022-03-02,value_tonne,902762.9394363064,316535.42559309525,268966.9885979214,20011.16607142857,113429.69406155364,161740.67553071427,72457.93771428571,40926.09229648286
default,v2,USD60/bbl (actual),2022-03-03,value_tonne,896057.3727865241,325719.76413033344,263976.09204142576,15650.666071428572,113505.89223518761,152907.9299592857,77533.68392857142,44883.43426629214
default,v2,USD60/bbl (actual),2022-03-04,value_tonne,906666.200764272,329388.19245328585,253823.50088849143,15650.666071428572,113199.49848025016,134903.53977571428,77787.34735714286,46126.32328650643
default,v2,USD60/bbl (actual),2022-03-05,value_tonne,931619.313713632,323776.6417048098,244801.29739968927,15650.666071428572,110807.18908245556,135406.7202757143,74872.599,44706.94040431071
default,v2,USD60/bbl (actual),2022-03-06,value_tonne,934643.575737494,346799.1735991909,239488.84860788644,22531.66607142857,109499.47711323238,129148.31491857141,80967.49007142858,48242.662126335
default,v2,USD60/bbl (actual),2022-03-07,value_tonne,946472.0024496382,345443.16620785755,240995.96990668643,29684.880357142858,110037.62900115209,130583.97491857143,87182.5467857143,51534.82034062072
default,v2,USD60/bbl (actual),2022-03-08,value_tonne,957511.0801643467,355469.5873879529,267512.7236892157,33622.88035714286,112568.75417478605,123561.35738785715,90775.18285714286,49184.83741204929
default,v2,USD60/bbl (actual),2022-03-09,value_tonne,945991.2027588746,333849.8044766197,264563.30252663075,27341.35714285714,108392.78734842001,124760.13610214286,90906.56828571428,42899.72728287143
default,v2,USD60/bbl (actual),2022-03-10,value_tonne,983474.6953874294,340720.07922814356,252727.07365852428,33275.642857142855,105885.35080776828,117417.155745,90859.81242857143,39463.98400836786
default,v2,USD60/bbl (actual),2022-03-11,value_tonne,1010474.0397670195,341901.0979282389,248162.19014081286,33275.642857142855,108033.84555283083,120273.71967357144,89181.90371428571,37053.97082374
default,v2,USD60/bbl (actual),2022-03-12,value_tonne,1003954.705887813,336376.5669654771,247365.49298337428,36504.57142857143,117673.28651217908,124988.43945928571,88151.85092857142,30109.277175372146
default,v2,USD60/bbl (actual),2022-03-13,value_tonne,1001934.2437585079,315890.6613598581,245593.46828711857,36504.57142857143,117920.09275724161,112026.11520428571,75682.6315,33961.05132319715
default,v2,USD60/bbl (actual),2022-03-14,value_tonne,965518.2540632422,314197.3946828106,253319.1464917393,44536.857142857145,109692.85085944702,119334.10599,77999.95757142857,31350.28351487143
default,v2,USD60/bbl (actual),2022-03-15,value_tonne,975044.2617189379,321583.6195399534,244654.00660594788,46971.5,107561.25621658987,117926.26263285715,76761.28192857142,31350.28433122714
default,v2,USD60/bbl (actual),2022-03-16,value_tonne,976552.2475629442,324120.54453995347,247315.20908165,50818.110857142856,110241.85985944701,92892.42513285714,64175.16528571428,28127.241017257853
default,v2,USD60/bbl (actual),2022-03-17,value_tonne,993570.1553884756,311982.273111382,242760.2316381357,57218.39657142857,108400.65250230416,97099.1287042857,59020.82571428572,24712.011968112143
default,v2,USD60/bbl (actual),2022-03-18,value_tonne,983085.0932877443,307612.293111382,248020.38826656432,59733.968,108352.99193087559,92549.647245,56263.247214285715,23469.122896683573
default,v2,USD60/bbl (actual),2022-03-19,value_tonne,948984.8697290499,294510.4181828106,242909.03123078358,59733.968,103083.88528801846,98294.83103071428,58693.93528571429,23469.122883367858
default,v2,USD60/bbl (actual),2022-03-20,value_tonne,964345.0701964607,286568.2891828106,258348.8038126093,52852.968,106406.09471658987,103398.81317357144,55472.08314285714,19933.400240510713
default,v2,USD60/bbl (actual),2022-03-21,value_tonne,945999.4156456894,307340.1141828106,258768.44190983285,63320.086357142856,106114.74907373273,97044.46145928571,49257.02642857143,16641.242026225
default,v2,USD60/bbl (actual),2022-03-22,value_tonne,905723.2271087865,302032.02668281057,248333.50143233073,62684.086357142856,121973.92600230416,105915.79681642857,51736.97714285714,19348.83759765357
default,v2,USD60/bbl (actual),2022-03-23,value_tonne,898155.8594473079,310929.69663138204,244639.11867513784,63212.01492857143,121973.92600230416,99584.56784714285,47030.192285714285,17876.89886968857
default,v2,USD60/bbl (actual),2022-03-24,value_tonne,864783.6434411415,307055.6894885249,258209.38886714072,72696.66742857143,123441.72935944702,105664.78213285714,56870.25721428572,16698.323715620714
default,v2,USD60/bbl (actual),2022-03-25,value_tonne,832367.8368241079,307309.77732566773,267321.9146763079,72696.66742857143,123685.85514516129,104185.99677571429,56987.56971428571,14555.474543105714
default,v2,USD60/bbl (actual),2022-03-26,value_tonne,843915.9497373151,326995.1294685249,268596.8828203836,69467.73885714286,113693.72928801844,98487.49127571429,64822.315285714285,17168.41039092786
default,v2,USD60/bbl (actual),2022-03-27,value_tonne,838894.3588196685,356674.1607542391,275656.17802174,69467.73885714286,116230.9184308756,113916.188745,64686.533142857144,14394.777287772142
default,v2,USD60/bbl (actual),2022-03-28,value_tonne,828274.476924087,355463.2895399535,259679.16563143927,71897.46964285713,114701.96864516128,103950.85088785714,68019.77735714286,15472.917098177142
default,v2,USD60/bbl (actual),2022-03-29,value_tonne,803615.0275835621,360103.67075423914,258943.30319955712,81701.11571428573,115337.71543087559,105381.38145928571,72984.74271428572,16011.987710392857
default,v2,USD60/bbl (actual),2022-03-30,value_tonne,814723.2405435172,385161.38825423917,248435.83757859,74558.29057142857,112381.16935944701,109767.95288785713,77484.73885714286,10607.760095790714
default,v2,USD60/bbl (actual),2022-03-31,value_tonne,787966.3399580343,393962.5414685249,257111.63861889928,68158.00485714285,117289.1551451613,113910.24395928571,79221.53657142857,8015.891573507856
default,v2,USD60/bbl (actual),2022-04-01,value_tonne,799195.2894538606,394855.5231243509,242274.70885685858,69833.49042857143,115886.1319562212,116529.06717357144,86453.56271428571,8015.891573507856
default,v2,USD60/bbl (actual),2022-04-02,value_tonne,797063.4018586443,415976.3763001769,251315.95267812858,73603.13328571428,118047.06598156682,119453.52253071428,86190.40742857145,15944.898144936427
default,v2,USD60/bbl (actual),2022-04-03,value_tonne,770881.4798684436,407619.1426702886,238140.0233237257,81010.33642857142,121226.15150691246,115318.03238785714,83693.82871428572,15944.898144936427
default,v2,USD60/bbl (actual),2022-04-04,value_tonne,774088.8341569329,396474.71961182886,230177.59073856784,63390.00378571428,119888.34074654379,123398.27699,83693.82871428572,15944.898144936427
default,v2,USD60/bbl (actual),2022-04-05,value_tonne,791605.0839756792,396668.15876765497,209234.1711524829,71221.18742857143,110796.50755760369,115114.30113285713,74483.34442857144,13237.302573507857
default,v2,USD60/bbl (actual),2022-04-06,value_tonne,793222.1443807734,416830.1465463381,217046.32001647213,78837.0645,121326.87701152076,108971.5339592857,84147.95242857143,13237.302573507857
default,v2,USD60/bbl (actual),2022-04-07,value_tonne,790254.4263020869,435464.3246307355,221031.62707944287,61424.34057142857,118077.42339400922,113968.726245,73842.44092857142,15756.066144936429
default,v2,USD60/bbl (actual),2022-04-08,value_tonne,816264.4989985126,446229.6266437044,224188.90086870428,61424.34057142857,115377.73141935484,125024.54967357141,79533.97214285715,18347.929859222142
default,v2,USD60/bbl (actual),2022-04-09,value_tonne,803097.0679262877,426952.00687095895,232903.5514008114,90202.38471428571,120478.39587327189,127503.24810214285,68026.87214285714,15734.991144936428
default,v2,USD60/bbl (actual),2022-04-10,value_tonne,805888.9261524013,410026.20759821363,230488.9767379864,95985.31328571428,121110.68168433181,116464.51845928573,73203.37785714286,17417.26164493643
default,v2,USD60/bbl (actual),2022-04-11,value_tonne,829914.7485457811,409412.241182611,223794.02022156428,100729.48300000001,124483.89070967743,119493.29153071428,63162.583999999995,16339.118642857144
default,v2,USD60/bbl (actual),2022-04-12,value_tonne,833800.884479754,402757.9153384371,229355.61551606358,88491.19407142857,128355.82166359447,111805.6195307143,56083.20414285715,15800.047214285716
default,v2,USD60/bbl (actual),2022-04-13,value_tonne,828928.8447051861,403575.33127997734,244070.8006473886,88491.19407142857,130138.03876036867,113777.09060214287,58822.89928571428,15800.047214285716
default,v2,USD60/bbl (actual),2022-04-14,value_tonne,852725.5537222038,408333.3297215177,244530.84107480643,94123.0512142857,126082.47664285715,108569.81024500002,55695.39992857143,18714.862214285717
default,v2,USD60/bbl (actual),2022-04-15,value_tonne,861387.8408397118,410928.3072215176,246382.88752132497,94167.42278571428,125096.19092857142,110500.46849,54346.93907142857,23370.13007142857
default,v2,USD60/bbl (actual),2022-04-16,value_tonne,847356.218914661,400058.5988443748,260453.22563154786,101040.59114285714,131768.65892857144,112606.65791857142,61918.46142857143,15441.123500000002
default,v2,USD60/bbl (actual),2022-04-17,value_tonne,885379.3388999847,418063.0952729462,287609.184829015,96649.81657142857,125207.62764285714,108770.33734714286,59325.01642857143,15441.123500000002
default,v2,USD60/bbl (actual),2022-04-18,value_tonne,878593.5359452082,421100.06620151765,273009.7773041986,105671.95957142857,135915.40828571428,100219.24031642856,59325.01642857143,15441.123500000002
default,v2,USD60/bbl (actual),2022-04-19,value_tonne,882638.5331303225,441022.71372151765,289997.9308050686,101802.91592857141,124857.19499999999,103678.29038785715,59204.03842857143,15441.123500000002
default,v2,USD60/bbl (actual),2022-04-20,value_tonne,884316.241230159,418812.1740786605,274102.97523902287,89579.96742857143,122314.30064285714,97713.86181642859,49246.253285714294,15441.123500000002
default,v2,USD60/bbl (actual),2022-04-21,value_tonne,899432.4669921718,416009.7333643748,273923.2521612829,99349.52635714285,124863.59199999999,92394.55810214287,47818.666428571436,12922.35992857143
default,v2,USD60/bbl (actual),2022-04-22,value_tonne,865098.9665147625,416927.71193580335,258958.52895180858,107163.95492857143,131352.0412857143,79315.48038785715,39158.65664285714,10330.496214285715
default,v2,USD60/bbl (actual),2022-04-23,value_tonne,849050.4005615447,438060.03088437475,241651.86800587075,78385.9107857143,130962.696,79214.649245,35375.98621428572,10330.496214285715
default,v2,USD60/bbl (actual),2022-04-24,value_tonne,843518.3841219975,445947.3987415176,257390.9302341,72602.98221428572,127301.09292857142,79950.39245928571,30199.4805,7570.082857142857
default,v2,USD60/bbl (actual),2022-04-25,value_tonne,855965.4609051319,440292.2122415177,277931.35806996573,57396.795999999995,136345.7447142857,85947.91391857143,30199.4805,11026.899928571427
default,v2,USD60/bbl (actual),2022-04-26,value_tonne,858025.120600429,450192.1220272319,270028.19387323357,64182.52064285714,129986.95357142857,81430.17677571428,30199.4805,11026.899928571427
default,v2,USD60/bbl (actual),2022-04-27,value_tonne,861424.7720522383,450011.7595272319,263150.90104294143,76663.90164285713,127610.07942857144,78197.23327571429,27183.217785714285,12322.831785714285
default,v2,USD60/bbl (actual),2022-04-28,value_tonne,856606.5103636238,441346.73095580336,250549.8264666957,71032.04449999999,127996.29385714287,95914.42863285715,22419.38707142857,12951.6275
default,v2,USD60/bbl (actual),2022-04-29,value_tonne,841161.1754510561,457416.09881294623,255511.05870033643,86874.03992857142,137614.74035714284,98788.05788785713,16535.821785714284,8296.359642857144
default,v2,USD60/bbl (actual),2022-04-30,value_tonne,843219.7899924081,459780.2985986605,233208.4934623457,76231.22871428572,147844.98871428572,88545.36295928572,6796.766642857144,8296.359642857144
default,v2,USD60/bbl (actual),2022-05-01,value_tonne,816208.2018126372,472137.91537370434,205750.38061023573,73214.80014285714,149194.6183686636,92976.14867357141,6796.766642857144,8296.359642857144
default,v2,USD60/bbl (actual),2022-05-02,value_tonne,819664.656022832,483005.48200589104,207668.68820243928,98315.51092857143,146494.67902304148,88168.21460214285,6796.766642857144,11767.5025
default,v2,USD60/bbl (actual),2022-05-03,value_tonne,824028.3781311711,469505.9592609349,203368.08100649784,96639.39585714287,150754.64839170506,93774.06581642856,4223.428571428572,11767.5025
default,v2,USD60/bbl (actual),2022-05-04,value_tonne,825551.5890994429,474226.1964645502,207456.27525711217,103761.12735714286,143219.8014032258,101362.52117357143,4223.428571428572,14981.81457142857
default,v2,USD60/bbl (actual),2022-05-05,value_tonne,841131.1951222377,450097.48573959403,195016.19842414427,101014.31700000001,143296.6475576037,99738.34688785714,4223.428571428572,14981.81457142857
default,v2,USD60/bbl (actual),2022-05-06,value_tonne,850810.6554286726,428015.3928717808,193770.72590353643,105737.24271428572,140321.5639262673,96741.67260214286,4223.428571428572,14981.81457142857
